07:00:00,19.28
07:00:01,19.76
07:00:02,19.22
07:00:03,19.04
07:00:04,17.71
07:00:05,20.21
07:00:06,18.78
07:00:07,20.48
07:00:08,17.18
07:00:09,18.96
07:00:10,18.49
07:00:11,20.02
07:00:12,17.56
07:00:13,18.28
07:00:14,19.68
07:00:15,18.06
07:00:16,19.34
07:00:17,18.7
07:00:18,19.64
07:00:19,17.3
07:00:20,18.53
07:00:21,20.51
07:00:22,19.38
07:00:23,18.36
07:00:24,18.82
07:00:25,20.05
07:00:26,18.62
07:00:27,19.06
07:00:28,19.13
07:00:29,19.18
07:00:30,18.72
07:00:31,19.58
07:00:32,17.5
07:00:33,20.89
07:00:34,19.29
07:00:35,19.11
07:00:36,18.49
07:00:37,20.86
07:00:38,20.84
07:00:39,17.66
07:00:40,19.16
07:00:41,19.02
07:00:42,19.22
07:00:43,18.63
07:00:44,19.73
07:00:45,19.31
07:00:46,18.36
07:00:47,18.33
07:00:48,19.46
07:00:49,19.54
07:00:50,19.22
07:00:51,19.43
07:00:52,17.54
07:00:53,19.33
07:00:54,17.7
07:00:55,19.96
07:00:56,18.28
07:00:57,18.22
07:00:58,19.82
07:00:59,18.58
07:01:00,20.32
07:01:01,18.13
07:01:02,19.76
07:01:03,20.46
07:01:04,18.23
07:01:05,19.24
07:01:06,18.64
07:01:07,20.32
07:01:08,18.89
07:01:09,19.58
07:01:10,18.27
07:01:11,19.13
07:01:12,18.96
07:01:13,18.33
07:01:14,20.03
07:01:15,20.02
07:01:16,18.33
07:01:17,18.19
07:01:18,18.02
07:01:19,18.38
07:01:20,18.64
07:01:21,18.65
07:01:22,18.5
07:01:23,20.43
07:01:24,19.11
07:01:25,20.57
07:01:26,18.43
07:01:27,19.15
07:01:28,20.07
07:01:29,19.89
07:01:30,20.46
07:01:31,18.98
07:01:32,19.61
07:01:33,19.37
07:01:34,17.52
07:01:35,20.47
07:01:36,19.66
07:01:37,19.38
07:01:38,17.35
07:01:39,18.64
07:01:40,18.11
07:01:41,19.09
07:01:42,17.56
07:01:43,17.85
07:01:44,18.63
07:01:45,20.13
07:01:46,19.33
07:01:47,19.15
07:01:48,18.85
07:01:49,18.33
07:01:50,18.32
07:01:51,18.37
07:01:52,19.01
07:01:53,18.72
07:01:54,19.82
07:01:55,20.44
07:01:56,18.49
07:01:57,19.05
07:01:58,19.21
07:01:59,18.06
07:02:00,18.26
07:02:01,17.93
07:02:02,19.66
07:02:03,19.72
07:02:04,18.34
07:02:05,19.4
07:02:06,20.34
07:02:07,18.5
07:02:08,18.9
07:02:09,18.91
07:02:10,17.74
07:02:11,18.96
07:02:12,19.64
07:02:13,17.9
07:02:14,19.5
07:02:15,19.7
07:02:16,18.41
07:02:17,18.78
07:02:18,17.82
07:02:19,19.51
07:02:20,19.64
07:02:21,19.45
07:02:22,18.92
07:02:23,18.9
07:02:24,19.39
07:02:25,19.67
07:02:26,18.03
07:02:27,18.67
07:02:28,19.11
07:02:29,20.23
07:02:30,18.63
07:02:31,20.44
07:02:32,18.93
07:02:33,18.4
07:02:34,20.65
07:02:35,18.63
07:02:36,17.92
07:02:37,20.51
07:02:38,18.66
07:02:39,18.97
07:02:40,19.85
07:02:41,19.8
07:02:42,18.01
07:02:43,19.63
07:02:44,19.11
07:02:45,18.85
07:02:46,18.86
07:02:47,18.49
07:02:48,19.6
07:02:49,18.56
07:02:50,17.99
07:02:51,18.8
07:02:52,18.99
07:02:53,19.71
07:02:54,19.36
07:02:55,18.89
07:02:56,18.65
07:02:57,18.86
07:02:58,20.16
07:02:59,18.87
07:03:00,17.74
07:03:01,20.0
07:03:02,18.55
07:03:03,20.02
07:03:04,18.98
07:03:05,18.36
07:03:06,20.06
07:03:07,19.51
07:03:08,18.73
07:03:09,18.13
07:03:10,17.52
07:03:11,18.71
07:03:12,18.8
07:03:13,19.68
07:03:14,20.16
07:03:15,19.14
07:03:16,19.75
07:03:17,20.38
07:03:18,19.14
07:03:19,18.3
07:03:20,19.72
07:03:21,19.51
07:03:22,20.17
07:03:23,19.37
07:03:24,19.1
07:03:25,18.36
07:03:26,18.4
07:03:27,19.48
07:03:28,19.05
07:03:29,19.34
07:03:30,19.14
07:03:31,18.38
07:03:32,18.65
07:03:33,20.45
07:03:34,19.88
07:03:35,17.98
07:03:36,17.97
07:03:37,19.67
07:03:38,19.91
07:03:39,19.45
07:03:40,18.9
07:03:41,19.44
07:03:42,19.74
07:03:43,20.55
07:03:44,18.59
07:03:45,21.04
07:03:46,19.05
07:03:47,16.51
07:03:48,19.17
07:03:49,18.75
07:03:50,18.17
07:03:51,19.37
07:03:52,18.58
07:03:53,19.02
07:03:54,17.89
07:03:55,18.93
07:03:56,21.28
07:03:57,18.75
07:03:58,19.72
07:03:59,18.85
07:04:00,18.35
07:04:01,20.25
07:04:02,18.78
07:04:03,18.51
07:04:04,20.48
07:04:05,18.9
07:04:06,17.93
07:04:07,20.27
07:04:08,19.72
07:04:09,20.31
07:04:10,19.22
07:04:11,18.85
07:04:12,20.32
07:04:13,20.06
07:04:14,19.19
07:04:15,19.54
07:04:16,18.59
07:04:17,18.24
07:04:18,19.14
07:04:19,19.33
07:04:20,19.9
07:04:21,20.3
07:04:22,19.45
07:04:23,19.25
07:04:24,19.18
07:04:25,18.73
07:04:26,19.78
07:04:27,19.81
07:04:28,18.74
07:04:29,19.64
07:04:30,18.2
07:04:31,19.55
07:04:32,18.53
07:04:33,18.75
07:04:34,19.73
07:04:35,20.06
07:04:36,19.52
07:04:37,18.77
07:04:38,18.9
07:04:39,18.23
07:04:40,18.43
07:04:41,19.74
07:04:42,20.31
07:04:43,20.16
07:04:44,19.13
07:04:45,19.67
07:04:46,18.09
07:04:47,19.28
07:04:48,18.35
07:04:49,20.25
07:04:50,18.82
07:04:51,18.99
07:04:52,19.68
07:04:53,20.18
07:04:54,18.73
07:04:55,18.48
07:04:56,18.49
07:04:57,18.84
07:04:58,18.91
07:04:59,20.42
07:05:00,17.5
07:05:01,20.4
07:05:02,18.57
07:05:03,18.16
07:05:04,18.49
07:05:05,19.6
07:05:06,19.97
07:05:07,19.92
07:05:08,19.91
07:05:09,17.88
07:05:10,19.44
07:05:11,18.3
07:05:12,19.35
07:05:13,19.86
07:05:14,20.36
07:05:15,19.52
07:05:16,19.59
07:05:17,19.41
07:05:18,19.28
07:05:19,17.35
07:05:20,20.63
07:05:21,19.24
07:05:22,19.49
07:05:23,18.8
07:05:24,19.1
07:05:25,20.36
07:05:26,18.9
07:05:27,20.16
07:05:28,19.37
07:05:29,18.34
07:05:30,19.48
07:05:31,19.37
07:05:32,20.23
07:05:33,20.13
07:05:34,18.26
07:05:35,17.5
07:05:36,19.18
07:05:37,18.97
07:05:38,19.34
07:05:39,18.02
07:05:40,20.42
07:05:41,19.31
07:05:42,20.11
07:05:43,18.69
07:05:44,20.38
07:05:45,20.06
07:05:46,17.78
07:05:47,19.55
07:05:48,18.97
07:05:49,18.57
07:05:50,20.07
07:05:51,17.37
07:05:52,18.11
07:05:53,19.64
07:05:54,19.39
07:05:55,19.88
07:05:56,18.32
07:05:57,19.41
07:05:58,19.57
07:05:59,19.03
07:06:00,21.64
07:06:01,19.99
07:06:02,21.24
07:06:03,18.9
07:06:04,18.91
07:06:05,20.06
07:06:06,18.5
07:06:07,19.41
07:06:08,19.29
07:06:09,18.6
07:06:10,17.78
07:06:11,19.39
07:06:12,20.28
07:06:13,18.97
07:06:14,19.29
07:06:15,19.0
07:06:16,17.64
07:06:17,20.25
07:06:18,20.79
07:06:19,18.76
07:06:20,19.18
07:06:21,19.4
07:06:22,19.83
07:06:23,19.72
07:06:24,18.93
07:06:25,18.9
07:06:26,18.84
07:06:27,18.89
07:06:28,18.8
07:06:29,18.4
07:06:30,18.55
07:06:31,18.68
07:06:32,20.13
07:06:33,20.88
07:06:34,19.0
07:06:35,18.5
07:06:36,18.37
07:06:37,18.43
07:06:38,19.43
07:06:39,18.56
07:06:40,19.59
07:06:41,19.34
07:06:42,19.7
07:06:43,18.66
07:06:44,18.57
07:06:45,19.64
07:06:46,18.57
07:06:47,19.01
07:06:48,20.18
07:06:49,18.21
07:06:50,19.44
07:06:51,18.73
07:06:52,18.22
07:06:53,18.11
07:06:54,19.23
07:06:55,20.62
07:06:56,19.19
07:06:57,19.19
07:06:58,18.68
07:06:59,18.93
07:07:00,20.03
07:07:01,18.98
07:07:02,19.62
07:07:03,18.28
07:07:04,18.92
07:07:05,20.4
07:07:06,19.33
07:07:07,18.07
07:07:08,18.74
07:07:09,19.87
07:07:10,18.74
07:07:11,19.7
07:07:12,20.35
07:07:13,19.24
07:07:14,18.13
07:07:15,19.89
07:07:16,18.61
07:07:17,18.31
07:07:18,20.86
07:07:19,18.89
07:07:20,17.49
07:07:21,19.58
07:07:22,19.25
07:07:23,19.78
07:07:24,18.27
07:07:25,18.93
07:07:26,19.86
07:07:27,18.79
07:07:28,18.89
07:07:29,20.48
07:07:30,19.25
07:07:31,19.15
07:07:32,18.84
07:07:33,18.8
07:07:34,19.79
07:07:35,19.71
07:07:36,17.52
07:07:37,20.18
07:07:38,19.02
07:07:39,19.5
07:07:40,20.27
07:07:41,19.68
